"AppID","Name","Release.date","Price","Supported.languages","Full.audio.languages","Windows","Mac","Linux","Metacritic.score","User.score","Positive","Negative","Average.playtime.forever","Developers","Publishers","Categories"
"香港地產王","Apr 2, 2025",NA,15,"['Simplified Chinese', 'Traditional Chinese']","['Simplified Chinese', 'Traditional Chinese']","True","False","False",0,0,0,0,0,"T-Time Technology CO., LTD.","T-Time Technology CO., LTD.","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Cloud,Family Sharing"
"Suspense: Madman's Dreams","Apr 8, 2025",NA,15,"['English', 'Russian']","['English', 'Russian']","True","False","False",0,0,8,8,0,"Tessermind","Tessermind","Single-player,Steam Achievements,Family Sharing"
"Bunny Hurling","Apr 3, 2025",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Hungarian', 'Indonesian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Thai', 'Czech', 'Turkish', 'Ukrainian', 'Vietnamese']","['English', 'Vietnamese']","True","False","False",0,0,6,1,0,"Mounpeak Games","Mounpeak Games","Single-player,Steam Achievements,Family Sharing"
"Re: GSpot Master","Apr 1, 2025",NA,20,"['English', 'Japanese', 'Traditional Chinese']","[]","True","False","False",0,0,0,0,0,"Bang Bang King","Raging Usagi Corporation","Single-player,Family Sharing"
"Phantomancer","Apr 10, 2025",NA,10,"['English', 'Japanese']","[]","True","False","False",0,0,30,0,0,"Cloudgear Games","Cloudgear Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Fruitgeddon","Apr 7, 2025",NA,15,"['English', 'French', 'German', 'Simplified Chinese', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil', 'Russian']","[]","True","False","False",0,0,1,0,0,"Armando Rodarte","Armando Rodarte","Single-player,Steam Achievements,Family Sharing"
"TIMEGAL HD-Remaster","Apr 9, 2025",NA,20,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']","True","False","False",0,0,8,1,0,"TAITO CORP.","TAITO CORP.","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Hentai Yumiko","Apr 3, 2025",NA,30,"['English', 'French', 'Italian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Polish', 'Russian', 'Turkish', 'Ukrainian', 'Japanese']","['English', 'French', 'Italian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Polish', 'Russian', 'Turkish', 'Ukrainian', 'Japanese']","True","False","False",0,0,0,0,0,"Cyber Keks","Cyber Keks","Single-player,Steam Achievements,Family Sharing"
"Malevolent Madness","Apr 1, 2025",NA,15,"['English', 'French', 'German', 'Spanish - Spain', 'Turkish', 'Italian', 'Simplified Chinese', 'Portuguese - Brazil', 'Traditional Chinese', 'Japanese', 'Korean', 'Spanish - Latin America', 'Norwegian', 'Russian', 'Ukrainian', 'Swedish', 'Arabic', 'Bulgarian', 'Danish', 'Indonesian', 'Dutch', 'Finnish', 'Polish', 'Hungarian', 'Portuguese - Portugal', 'Romanian', 'Thai', 'Vietnamese', 'Greek', 'Czech']","['English', 'Czech']","True","False","False",0,0,20,0,0,"NEBULA NOVA GAMES","NEBULA NOVA GAMES","Single-player,Steam Achievements,Family Sharing"
"Stunt Bike Extreme","Apr 10, 2025",NA,15,"['English']","[]","True","False","False",0,0,1,0,0,"Hyperkani","Hyperkani","Single-player,Full controller support,Family Sharing"
"Incautas Paradise","Apr 3, 2025",NA,20,"['English']","['English']","True","False","False",0,0,0,0,0,"Rosema Studios","Rosema Studios","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Trump Jigsaw","Apr 9, 2025",NA,40,"['English']","['English']","True","False","False",0,0,4,1,0,"Valkeala Software,Tero Lunkka","Valkeala Software","Single-player,Steam Achievements,Family Sharing"
"Pupupu","Apr 11, 2025",NA,20,"['English']","[]","True","False","True",0,0,1,0,0,"Fishmechanics","Volcanic Giraffe,Fishmechanics","Single-player,Steam Achievements,Steam Cloud,Stats,Family Sharing"
"Mercenary Squad Auto Chess","Mar 8, 2025",NA,30,"['Simplified Chinese', 'English']","[]","True","False","False",0,0,4,3,0,"Ibuprofun","Ibuprofun","Single-player,Family Sharing"
"Bot Hunter","Apr 7, 2025",NA,15,"['English']","['English']","True","False","False",0,0,7,0,0,"Forge of Wonders","Forge of Wonders","Single-player,Full controller support,Family Sharing"
"Nuts About Nuts","Mar 10, 2025",NA,20,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese']","['English', 'Simplified Chinese']","True","False","False",0,0,1,2,0,"LbGamess","LbGamess","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"OVERDOSE","Apr 4, 2025",NA,20,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish']","['English', 'Turkish']","True","False","False",0,0,48,9,0,"For Fun Games","Cheesecake Dev","Single-player,Steam Achievements,Family Sharing"
"The Survivor","Apr 11, 2025",NA,20,"['English']","['English']","True","False","False",0,0,0,2,0,"Cyber752","indie.io","Single-player,Family Sharing"
"Super Silent Sensei","Apr 5, 2025",NA,33,"['English']","['English']","True","False","False",0,0,0,0,0,"Elmeryn Studios","Elmeryn Studios","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Jump To Space","Apr 7, 2025",NA,10,"['English', 'Japanese']","[]","True","False","False",0,0,3,1,0,"GutaraGaming","GutaraGaming","Single-player,Family Sharing"
"Blade vs Undead","Apr 11, 2025",NA,36,"['English', 'French', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']","['English', 'French', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']","True","False","False",0,0,0,0,0,"0cd studio,NetworkTool","0cd studio","Single-player,Family Sharing"
"Antishoot","Apr 7, 2025",NA,10,"['English', 'French', 'German', 'Russian', 'Turkish', 'Azerbaijani']","[]","True","False","False",0,0,1,0,0,"Sensible Brain","Sensible Brain","Single-player,Steam Achievements,Steam Leaderboards,Family Sharing"
"Just Chess","Mar 13, 2025",NA,10,"['English']","[]","True","False","False",0,0,0,0,0,"Pupugames","Pupugames","Single-player,Family Sharing"
"Burial","Apr 8, 2025",NA,15,"['English', 'Spanish - Spain', 'Russian']","['Russian']","True","False","False",0,0,26,3,0,"REVVALUTION Studio","REVVALUTION Studio","Single-player,Full controller support,Family Sharing"
"ComicKingdom","Apr 10, 2025",NA,25,"['Simplified Chinese']","[]","True","False","False",0,0,11,0,0,"HippoCube","HippoCube","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Barro F25","Apr 11, 2025",NA,40,"['English']","[]","True","False","False",0,0,0,0,0,"SC Jogos","SC Jogos","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Cloud,Remote Play Together,Family Sharing"
"Merchant 64","Mar 31, 2025",NA,25,"['English']","[]","True","False","False",0,0,48,14,0,"SuitNtie","SuitNtie","Single-player,Steam Achievements,Full controller support,Family Sharing"
"I Rizzed Up a Femboy","Apr 7, 2025",NA,33,"['English']","[]","True","False","False",0,0,0,0,0,"owlyboi","owlyboi","Single-player,Family Sharing"
"Sex Adventures - Naughty Sisters - Episode 7","Apr 13, 2025",NA,20,"['English']","[]","True","True","True",0,0,0,0,0,"EroticGamesClub","EroticGamesClub","Single-player,Steam Achievements,Steam Leaderboards,Family Sharing"
"Pudding Frog","Apr 11, 2025",NA,10,"['English']","['English']","True","False","False",0,0,3,0,0,"Big Head Games","Big Head Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Sweep","Apr 11, 2025",NA,15,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'German', 'Polish', 'Dutch', 'Spanish - Latin America', 'Portuguese - Brazil', 'Spanish - Spain', 'Russian']","[]","True","False","False",0,0,3,0,0,"On.Production","On.Production","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Just a Little Purr suit","Apr 9, 2025",NA,20,"['English', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil']","['English', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil']","True","False","False",0,0,9,0,0,"Wise Box Studios","Wise Box Studios","Single-player,Steam Achievements,Full controller support,Family Sharing"
"THE DARUMA CHALLENGE","Apr 7, 2025",NA,40,"['English', 'French', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'Russian']","[]","True","False","False",0,0,15,0,0,"Mūn Mūn Games","Mūn Mūn Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing"
"Glow Journey","Apr 7, 2025",NA,20,"['English', 'French']","[]","True","False","False",0,0,3,0,0,"Exiled Games","Exiled Games","Single-player,Family Sharing"
"The Hearts of Immortality","Apr 8, 2025",NA,10,"['Traditional Chinese']","[]","True","False","False",0,0,1,0,0,"渺兔","RMAsia","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"UltraBravoRPG","Apr 11, 2025",NA,15,"['English', 'Japanese']","[]","True","False","False",0,0,0,0,0,"Ｏ松","Ｏ松","Single-player,Family Sharing"
"Dungemon","Apr 11, 2025",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"Exhibyte","Exhibyte","Single-player,Family Sharing"
"Wet Slits","Mar 31, 2025",NA,20,"['English', 'German', 'Simplified Chinese', 'Korean', 'Russian', 'Swedish', 'Japanese', 'French']","[]","True","False","False",0,0,0,0,0,"TempAD","TempAD","Single-player,Family Sharing"
"Pyramid Puzzle","Mar 4, 2025",NA,40,"['English', 'French', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']","[]","True","False","False",0,0,0,0,0,"Qi Wang","Fullar","Single-player,Steam Achievements,Family Sharing"
"Exposed Livestream","Apr 11, 2025",NA,20,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']","True","False","False",0,0,47,8,0,"Kumada Gaon","Saikey Studios","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Dice with the Devil: Rerolled","Apr 11, 2025",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"Games By HJ","Games By HJ","Single-player,Family Sharing"
"Hollywood Animal","Apr 10, 2025",NA,10,"['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Belarusian', 'Ukrainian', 'Japanese', 'French', 'Portuguese - Brazil']","[]","True","False","False",0,0,732,364,0,"Weappy Wholesome","Weappy Studio","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Goo Hunter","Apr 4, 2025",NA,10,"['English', 'Portuguese - Brazil', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Russian']","[]","True","False","False",0,0,0,0,0,"Titan Art Games","Titan Art Games","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Phantoms","Apr 8, 2025",NA,10,"['English']","[]","True","False","False",0,0,0,0,0,"Ikuku","Ikuku","Single-player,Family Sharing"
"Cursed Dawn","Apr 7, 2025",NA,20,"['English']","['English']","True","False","False",0,0,1,5,0,"Cursed Studios","indie.io","Single-player,Multi-player,Co-op,Online Co-op,Family Sharing"
"Shattered Minds","Apr 4, 2025",NA,15,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese']","[]","True","True","True",0,0,0,0,0,"eXtasy Games","eXtasy Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Really Simple Golf","Apr 7, 2025",NA,25,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Spanish - Latin America', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil']","['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Spanish - Latin America', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil']","True","False","True",0,0,2,0,0,"Lukudev","Lukudev","Single-player,Partial Controller Support,Family Sharing"
"Math Quest VR : The Search for the Crown of Calculation","Apr 7, 2025",NA,20,"['English']","['English']","True","False","False",0,0,0,0,0,"Devhouse","Devhouse","Single-player,VR Only,Family Sharing"
"Catcelona: Indies' Special 2025","Feb 20, 2025",NA,40,"['English', 'Spanish - Spain', 'Catalan']","['English', 'Spanish - Spain', 'Catalan']","True","False","False",0,0,22,1,0,"Can Pixel Studio","Can Pixel Studio","Single-player,Family Sharing"
"Gedonia 2","Apr 9, 2025",NA,15,"['English', 'Russian']","['English', 'Russian']","True","False","False",0,0,245,57,0,"Kazakov Oleg","Kazakov Oleg","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Beer Runner","Apr 10, 2025",NA,10,"['English']","['English']","True","False","False",0,0,1,0,0,"Lord Drw Games","Lord Drw Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing"
"Aviassembly","Apr 11, 2025",NA,15,"['English']","[]","True","False","False",0,0,0,0,0,"Jelle Booij","Jelle Booij","Single-player,Family Sharing"
"Mind Keeper","Apr 4, 2025",NA,20,"['English']","['English']","True","False","False",0,0,5,0,0,"Blackwing Games","Blackwing Games","Single-player,Family Sharing"
"Hidden Cat Outlaws","Apr 1, 2025",NA,40,"['English']","[]","True","False","False",0,0,21,1,0,"Sleepwalking Potatoes","Sleepwalking Potatoes","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing"
"超能力麻将","Apr 3, 2025",NA,10,"['Simplified Chinese']","['Simplified Chinese']","True","False","False",0,0,0,0,0,"DINGWOKER","DINGWOKER","Single-player,Family Sharing"
"Leila","Apr 7, 2025",NA,10,"['English', 'Turkish', 'Simplified Chinese', 'Russian', 'French', 'Spanish - Latin America', 'Italian', 'German', 'Japanese', 'Portuguese - Brazil', 'Traditional Chinese', 'Polish', 'Ukrainian']","['English', 'Turkish', 'Ukrainian']","True","True","False",81,0,144,10,0,"Ubik Studios","Ubik Studios","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud,Remote Play on TV,HDR available,Family Sharing"
"Dr. Plague","Apr 8, 2025",NA,10,"['English']","[]","True","False","False",0,0,4,0,0,"Pathiral","Pathiral","Single-player,Family Sharing"
"ProtoDungeon: Episode I","Mar 31, 2025",NA,25,"['English']","[]","True","True","False",0,0,4,0,0,"Studio Spacefarer","Studio Spacefarer","Single-player,Full controller support,Steam Cloud,Family Sharing"
"Deepest Dungeons","Apr 8, 2025",NA,15,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","['English', 'Simplified Chinese']","True","False","False",0,0,12,2,0,"Unmade Games","Unmade Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"The Art Of Flight","Apr 7, 2025",NA,10,"['English', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","['English', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","True","False","False",0,0,7,1,0,"Et Al Games","Page To Pixel Publishing LLC","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing"
"Fated Thread","Apr 11, 2025",NA,10,"['English']","[]","True","False","False",0,0,0,0,0,"Valkyria Games","Valkyria Games","Single-player,Family Sharing"
"ZetaZania Part 1: Vampire Pirates from Uranus","Apr 11, 2025",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"Whizkin Games","Whizkin Games","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Feudal Bros - Tonosama #1","Apr 4, 2025",NA,20,"['English', 'Japanese']","[]","True","False","False",0,0,2,0,0,"Sunsoft","Ratalaika Games S.L.,Shinyuden","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing"
"Andria","Apr 10, 2025",NA,15,"['English']","['English']","True","False","False",0,0,0,0,0,"Demenzun Media","Demenzun Media","Single-player,Family Sharing"
"A Short Russian Blackjack Game","Apr 10, 2025",NA,34,"['English']","[]","True","False","False",0,0,0,0,0,"TahaStudios","TahaStudios","Single-player,Family Sharing"
"Secret Love Temple","Mar 31, 2025",NA,17,"['English']","['English']","True","False","False",0,0,0,0,0,"TheBigO Games","EroBits","Single-player,Steam Achievements,Family Sharing"
"Carnegie","Apr 8, 2025",NA,15,"['English']","[]","True","False","False",0,0,2,0,0,"ycyclop games","ycyclop games","Single-player,Family Sharing"
"Used Cars Simulator","Apr 9, 2025",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']","['English', 'Turkish']","True","False","False",0,0,98,40,446,"DreamWay Games","PlayWay S.A.","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing"
"Dominated By: Yandere Goth Childhood Friend","Apr 8, 2025",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']","[]","True","True","True",0,0,0,0,0,"Bully Revenge Studios","Bully Revenge Studios","Single-player,Steam Achievements,Family Sharing"
"Interactive Sex - Princess Sisters Incest","Apr 1, 2025",NA,20,"['English']","[]","True","True","True",0,0,0,0,0,"EroticGamesClub","EroticGamesClub","Single-player,Steam Achievements,Steam Leaderboards,Family Sharing"
"Armored Brigade II","Apr 8, 2025",NA,10,"['English']","[]","True","False","False",0,0,70,5,0,"Veitikka Studios","Slitherine Ltd.","Single-player,Steam Workshop,Steam Cloud,Family Sharing"
